hkl,_refln_intensity_meas,_refln_intensity_sigma,G-vector Length,Intensity,orientation
4 0 -1,0.0005606014592358293,0.0002159555554261346,0.8004458885045586,1.3524523e-05,18
5 0 -1,0.007427476178430202,0.00028131052614720166,1.0090969892487285,7.165891e-07,18
6 0 -1,4.912777533182619e-05,0.0001332931418658917,1.2192544044705556,1.1015204e-06,18
-7 -1 0,0.0022986726389008006,0.00018399432109218842,1.4934173432996551,1.1356708e-07,18
-6 -1 0,0.00038888908197659734,0.0001688943404333145,1.2808106488540818,4.5805764e-09,18
6 0 0,0.0008006747131637733,0.0001499195591388042,1.278024336550008,1.06984416e-07,18
-7 -1 1,0.0030321606574066607,0.0001933408098981477,1.4327442126062877,4.68437e-06,18
-3 0 1,0.09870700016316433,0.0008537007727714519,0.5948881936631963,5.2143596e-06,18
-2 0 1,0.00016959884963979385,0.00036326843050096526,0.3972552848218311,0.00014274902,18
-5 0 2,-1.5099980658873917e-05,0.00017413119220147764,0.9889573907130516,9.626462e-06,18
-4 0 2,0.008077127601365018,0.0003044419117599401,0.7945105696436621,6.7843786e-07,18
-3 0 2,0.0013026140391400893,0.00022715725180915618,0.612534754710319,1.0401964e-05,18
-6 0 3,2.3037451051874517e-05,0.00011765303748205028,1.1917658544654932,4.066933e-06,18
-5 0 3,0.08477021117146824,0.0007748192252859814,1.006751289342565,6.532739e-06,18
-4 0 3,0.00042467814966574795,0.00018307845912376525,0.8351837648918783,2.54007e-06,18
-7 0 4,4.92217098926901e-05,0.00010844745051738687,1.4026835046066346,7.2326037e-07,18
-6 0 4,0.0026748335878803375,0.00018206866259447822,1.225069509420638,3.1088678e-07,18
-5 0 4,5.51161035869006e-05,0.0001399390120470135,1.0605710950010367,1.026466e-05,18
4 1 4,0.008731874974226705,0.0003997854910368112,1.3533115623359675,0.00011324802,18
5 1 4,0.008293036189510722,0.0005964374942054117,1.5371670266508115,0.0006348844,18
6 1 4,0.0007775902948314668,0.00024014370484859207,,,18
-7 0 5,0.0011597865393465105,0.00014113667769802838,1.446716447073549,2.4376362e-07,18
-6 0 5,-6.467394515480369e-05,0.00011086626545963262,1.287259183290688,2.9025364e-07,18
-5 0 5,0.0020486892888017137,0.00016842466762899495,1.1453494608731043,3.7601257e-07,18
1 1 5,0.008618989115708499,0.00029981563463739243,1.073902267690502,9.030151e-08,18
2 1 5,0.00044494453117213705,0.00017377893759823796,1.2013515031282864,2.825184e-06,18
3 1 5,0.002018160556520942,0.00021691838467498972,1.3505429439338046,1.4721951e-06,18
4 1 5,0.000670176124483583,0.0002096384562080365,1.5150671630568684,2.6843422e-06,18
5 1 5,0.002882663803791744,0.0002930758298954067,1.6904532615721717,1.1590865e-06,18
-7 0 6,8.083068962339662e-05,0.00010020469280157856,1.5146641189988312,7.884749e-06,18
-6 0 6,0.01215001274222318,0.00030695466126304976,1.3744193530477251,4.9573177e-06,18
-1 1 6,0.004077135679737254,0.00021060128545689162,1.1096811822475907,1.7375457e-07,18
0 1 6,0.000853512903649724,0.0001573169058068373,1.170752837290056,7.2574795e-07,18
1 1 6,0.009349072006383042,0.000291643327842232,1.2651772767616507,1.1471318e-09,18
2 1 6,0.00011626750270930758,0.0001310621960453738,1.386155234116418,1.738997e-07,18
3 1 6,0.0016126450572714322,0.0001798142331337443,1.5273901205408076,3.076646e-06,18
-7 0 7,0.002116580492666106,0.00015233837408104995,1.603489245222346,5.5841764e-07,18
-2 1 7,0.0004893990621009836,0.00011835754668852963,1.270315905833894,7.723472e-07,18
-1 1 7,0.0002180221157651407,0.00010908150880321829,1.301155010940823,1.6348583e-06,18
0 1 7,0.004966296749234832,0.0002138185441664806,1.3649350461473413,4.5226138e-08,18
-7 0 8,0.0001195552123395445,8.724172340235865e-05,1.7099413956965843,1.0159333e-06,18
-4 1 8,6.575419260473868e-05,8.921434918050081e-05,1.473894948035377,4.350592e-06,18
-3 1 8,0.0031710194220037386,0.0001810118987847592,1.449468421869393,3.6919012e-06,18
-2 1 8,0.011584972874986532,0.0003027041223839577,1.456122436463327,2.6887239e-05,18
-5 1 9,0.0003609670337597994,9.031808027065178e-05,1.6806357642673295,2.9947885e-05,18
-4 1 9,0.0001760568506991878,9.492087375298349e-05,1.6410852940600906,3.7172137e-07,18
3 -1 -5,0.001509763229485232,0.00017065561344951287,0.949085467547414,7.6677213e-07,18
-6 -1 -3,0.00544031402699435,0.0003179450048841275,1.592257032665767,1.9342413e-06,18
1 0 0,0.0059539012385177925,0.0008746246962038883,0.2130040560916679,0.00018835002,18
2 0 0,0.17864521752379292,0.0011887888350132435,0.4260081121833359,0.00037051167,18
3 0 0,0.004251689577462619,0.00032975727591276445,0.639012168275004,2.0145077e-05,18
4 0 0,0.00872478291488148,0.00037010216980381486,0.8520162243666719,1.8455942e-06,18
5 0 0,0.0010848972106977564,0.00021304358403935334,1.0650202804583395,8.412596e-08,18
-7 0 3,0.00035704526584373104,0.00012190357636114231,1.384848367500869,2.3489343e-07,18
-3 1 7,0.005897822305682036,0.00022694589904721237,1.2748106112500657,1.1087412e-05,18
-5 1 8,0.0006721252666215091,0.00011081929817920065,1.527912100061672,1.6228023e-07,18
-6 1 9,0.0003976015124967252,9.102258947713111e-05,1.7454666017175962,2.1097366e-08,18
4 -1 -5,0.002312034830183692,0.0001680489293855393,1.031741804090019,2.7722958e-06,18
5 -1 -5,0.0003546734181819173,0.00011006782169228935,1.1484600697138612,7.396996e-07,18
0 -1 -4,0.07207955806419282,0.0007250808753085399,0.7830361490385692,2.7634604e-05,18
-2 -1 -3,0.010525250126600305,0.0004166467447118834,0.8450668548136232,3.5719015e-05,18
-4 0 1,0.0008164792030291267,0.0002173645738390933,0.8004458885045584,5.8254966e-07,18
-6 0 2,0.0001070149484642122,0.00013589982592986525,1.189776387326393,1.805754e-07,18
3 1 4,0.029053959675208105,0.0005196459906991634,1.1793063035127662,0.00014743577,18
0 1 5,0.0013934957267759244,0.00018181034255210246,0.9767436628184586,2.0928992e-06,18
-2 1 6,0.005739519086986128,0.00023199488169364766,1.0875954681172175,1.8795715e-06,18
-4 1 7,0.00013451429115712257,0.00010670966114140448,1.3142766620160111,1.9285592e-06,18
-6 1 8,0.0001397276592850697,8.855680725445343e-05,1.6085415471813391,1.4480442e-08,18
-7 1 9,2.2685196448634846e-05,7.7214209030136e-05,,,18
6 -1 -5,0.00025672315484107257,8.989537474676417e-05,1.2900276620950464,6.476999e-08,18
-1 0 0,0.006884463965716139,0.0009359874480882391,0.2130040560916679,7.913768e-05,18
6 0 1,0.00030932650892486353,0.00016241285573370453,1.3623004653229611,7.940162e-08,18
-1 1 5,0.01118239283076402,0.00031038327273458254,0.9195279990213666,4.4422556e-08,18
-3 1 6,0.015611665695539866,0.000345326929375958,1.106831935809052,8.742627e-08,18
-6 1 7,0.00032588247527712814,9.684653225069369e-05,1.4845570421231142,6.223248e-07,18
-5 1 7,0.0015498967706143387,0.00013150838520947737,1.3857292844950406,1.0280247e-06,18
-7 1 8,0.0024470187941451342,0.0001580683822937486,1.7120274204361354,2.965377e-06,18
5 -2 -8,0.0006393655885202198,9.947669995488323e-05,1.5348984728393609,1.384585e-06,18
1 -1 -4,0.018125753766141832,0.00039161318424165076,0.7317257729135267,0.00010731745,18
2 -1 -4,0.007841163984474871,0.00029441439738771746,0.7405680648081231,6.439524e-05,18
5 -1 -4,0.0015953141307920404,0.00017074954801037676,1.0639291090833678,1.1970917e-06,18
6 -1 -4,0.0008733565796322255,0.00013517183308316995,1.2279777784287058,6.656142e-09,18
-5 0 1,0.010493969917832623,0.0003170995938363523,1.0090969892487285,1.949983e-06,18
-7 0 2,0.0001724403701059272,0.0001200014015036481,1.3942167833073604,1.6737867e-07,18
2 1 4,0.043853396706597936,0.0005999600402378085,1.0202038943665506,2.2887583e-07,18
-3 1 5,0.003422740561478808,0.00021884404317269992,0.949085467547414,1.0205129e-06,18
-2 1 5,0.006124322015565144,0.0002467191241090659,0.9098223754862612,1.996937e-06,18
-6 1 6,0.0007041804355163194,0.00013481957847993027,1.3770129863722982,1.7299702e-05,18
-5 1 6,0.003915497784130677,0.00020031545104229318,1.2576674303293525,9.503502e-09,18
-4 1 6,0.03743151348585613,0.0005230746021706962,1.1653460523842358,1.0568678e-05,18
-7 1 7,0.00019982229459775767,9.928883083315541e-05,1.6057132460531451,2.6751656e-10,18
3 -1 -4,0.2885653740864042,0.001410004725847757,0.8075896026475351,2.6101103e-05,18
4 -1 -4,0.032638502517775,0.0004924049680486288,0.9201642950137568,1.1396033e-07,18
-2 0 0,0.17719362327112267,0.0011834580486842162,0.4260081121833359,0.00036958483,18
-6 0 1,0.0003743057414024749,0.00015170431579521852,1.2192544044705558,9.4135906e-08,18
5 0 1,0.002067429233694064,0.00022696938268742837,1.1515255589330635,2.4211788e-06,18
0 1 4,0.07426778714315788,0.0007450419694921212,0.7830361490385692,3.9317115e-06,18
1 1 4,0.009904694933893083,0.0003609670337597994,0.8840871396414562,1.4447631e-05,18
-4 1 5,0.004038411157021106,0.00020700828850384696,1.031741804090019,5.5887367e-06,18
-7 1 6,0.0006392481703191398,0.00011157077466611196,1.5170180024599833,4.859193e-08,18
4 -1 -7,0.000147970417000878,0.00010685056298270036,1.3142766620160111,2.0054699e-07,19
5 -1 -7,0.0014483065430400174,0.00012970014491284703,1.3857292844950406,3.1829737e-07,19
1 -1 -6,0.007079166826746815,0.00025010076830016677,1.1096811822475905,5.7464003e-06,19
2 -1 -6,0.006794873878292183,0.0002421398142669502,1.0875954681172175,1.4436655e-07,19
3 -1 -6,0.013647517511515673,0.0003211152963132846,1.106831935809052,8.494759e-06,19
4 -1 -6,0.031796684466952836,0.00047319535035195875,1.1653460523842365,1.5694302e-06,19
5 -1 -6,0.003576041764808713,0.00018542682314536308,1.2576674303293522,1.94549e-05,19
-1 -1 -5,0.008912652036609306,0.00028743975624357195,1.0739022676905026,1.444584e-07,19
0 -1 -5,0.0015304992837959408,0.00016447941607271064,0.9767436628184586,9.018181e-07,19
1 -1 -5,0.013740160472167706,0.00032879444666390935,0.9195279990213666,4.5209146e-07,19
2 -1 -5,0.0027461768868564792,0.00018894936917775978,0.9098223754862612,8.164016e-06,19
3 -1 -5,0.001509763229485232,0.00017065561344951287,0.949085467547414,7.6677213e-07,19
4 -1 -5,0.002312034830183692,0.0001680489293855393,1.031741804090019,2.7722958e-06,19
5 -1 -5,0.0003546734181819173,0.00011006782169228935,1.1484600697138612,7.396996e-07,19
-4 -1 -4,0.007496799884347769,0.000327033173647711,1.3533115623359684,0.0001542145,19
-3 -1 -4,0.021353861917510614,0.0004618292684874253,1.1793063035127664,0.00066949526,19
-2 -1 -4,0.045367903631406796,0.0005976586434966426,1.0202038943665506,5.506214e-07,19
-1 -1 -4,0.005984711774481155,0.00032099787811220464,0.884087139641456,3.455751e-05,19
0 -1 -4,0.07207955806419282,0.0007250808753085399,0.7830361490385692,2.7634604e-05,19
-6 -1 -3,0.00544031402699435,0.0003179450048841275,1.592257032665767,1.9342413e-06,19
-5 -1 -3,0.01338588627586946,0.00048028740969718414,1.3942324616421875,0.00042785835,19
-4 -1 -3,0.2987425731813635,0.0015889970315739422,1.2013439607136176,0.0015843213,19
-3 -1 -3,0.025654726237585492,0.0005888992456960829,1.0165195141325785,0.0003290168,19
-2 -1 -3,0.010525250126600305,0.0004166467447118834,0.8450668548136232,3.5719015e-05,19
-7 -1 -2,0.00165148699818866,0.0001955717557186656,1.6770892878217525,2.0588855e-06,19
-6 -1 -2,0.0066670054573161825,0.00029784300885925025,1.4701231786633508,4.0685877e-06,19
-5 -1 -2,0.008187829481343141,0.0003413347105392417,1.2651629528969786,4.5509492e-05,19
-4 -1 -2,0.2252295502347472,0.001306160068812702,1.0633691222457868,0.005572188,19
4 0 -2,0.007514318679948889,0.00028370585744923144,0.7945105696436623,1.5308431e-06,19
5 0 -2,-8.350782460801812e-05,0.0001599001062305949,0.9889573907130516,1.5947396e-06,19
6 0 -2,0.0003819614081128838,0.0001304985886801903,1.189776387326393,7.195297e-07,19
-7 -1 -1,0.0011855246090232223,0.00016917614411590624,1.575939781461024,7.6126975e-07,19
-6 -1 -1,0.0001845579284573719,0.0001800255858956881,1.364915130630732,3.6693314e-06,19
2 0 -1,0.0003674720020996253,0.0003468768496302125,0.3972552848218311,9.144571e-05,19
3 0 -1,0.14155510919939668,0.0010085753799958276,0.5948881936631966,1.6841976e-07,19
4 0 -1,0.0005606014592358293,0.0002159555554261346,0.8004458885045586,1.3524523e-05,19
5 0 -1,0.007427476178430202,0.00028131052614720166,1.0090969892487285,7.165891e-07,19
6 0 -1,4.912777533182619e-05,0.0001332931418658917,1.2192544044705556,1.1015204e-06,19
-7 -1 0,0.0022986726389008006,0.00018399432109218842,1.4934173432996551,1.1356708e-07,19
1 0 0,0.0059539012385177925,0.0008746246962038883,0.2130040560916679,0.00018835002,19
2 0 0,0.17864521752379292,0.0011887888350132435,0.4260081121833359,0.00037051167,19
3 0 0,0.004251689577462619,0.00032975727591276445,0.639012168275004,2.0145077e-05,19
4 0 0,0.00872478291488148,0.00037010216980381486,0.8520162243666719,1.8455942e-06,19
5 0 0,0.0010848972106977564,0.00021304358403935334,1.0650202804583395,8.412596e-08,19
6 0 0,0.0008006747131637733,0.0001499195591388042,1.278024336550008,1.06984416e-07,19
-4 0 1,0.0008164792030291267,0.0002173645738390933,0.8004458885045584,5.8254966e-07,19
-3 0 1,0.09870700016316433,0.0008537007727714519,0.5948881936631963,5.2143596e-06,19
-2 0 1,0.00016959884963979385,0.00036326843050096526,0.3972552848218311,0.00014274902,19
-6 0 2,0.0001070149484642122,0.00013589982592986525,1.189776387326393,1.805754e-07,19
-5 0 2,-1.5099980658873917e-05,0.00017413119220147764,0.9889573907130516,9.626462e-06,19
-4 0 2,0.008077127601365018,0.0003044419117599401,0.7945105696436621,6.7843786e-07,19
-3 0 2,0.0013026140391400893,0.00022715725180915618,0.612534754710319,1.0401964e-05,19
-7 0 3,0.00035704526584373104,0.00012190357636114231,1.384848367500869,2.3489343e-07,19
-6 0 3,2.3037451051874517e-05,0.00011765303748205028,1.1917658544654932,4.066933e-06,19
-5 0 3,0.08477021117146824,0.0007748192252859814,1.006751289342565,6.532739e-06,19
-4 0 3,0.00042467814966574795,0.00018307845912376525,0.8351837648918783,2.54007e-06,19
-7 0 4,4.92217098926901e-05,0.00010844745051738687,1.4026835046066346,7.2326037e-07,19
-6 0 4,0.0026748335878803375,0.00018206866259447822,1.225069509420638,3.1088678e-07,19
-5 0 4,5.51161035869006e-05,0.0001399390120470135,1.0605710950010367,1.026466e-05,19
3 1 4,0.029053959675208105,0.0005196459906991634,1.1793063035127662,0.00014743577,19
4 1 4,0.008731874974226705,0.0003997854910368112,1.3533115623359675,0.00011324802,19
5 1 4,0.008293036189510722,0.0005964374942054117,1.5371670266508115,0.0006348844,19
6 1 4,0.0007775902948314668,0.00024014370484859207,,,19
-7 0 5,0.0011597865393465105,0.00014113667769802838,1.446716447073549,2.4376362e-07,19
-6 0 5,-6.467394515480369e-05,0.00011086626545963262,1.287259183290688,2.9025364e-07,19
0 1 5,0.0013934957267759244,0.00018181034255210246,0.9767436628184586,2.0928992e-06,19
1 1 5,0.008618989115708499,0.00029981563463739243,1.073902267690502,9.030151e-08,19
2 1 5,0.00044494453117213705,0.00017377893759823796,1.2013515031282864,2.825184e-06,19
3 1 5,0.002018160556520942,0.00021691838467498972,1.3505429439338046,1.4721951e-06,19
4 1 5,0.000670176124483583,0.0002096384562080365,1.5150671630568684,2.6843422e-06,19
5 1 5,0.002882663803791744,0.0002930758298954067,1.6904532615721717,1.1590865e-06,19
-7 0 6,8.083068962339662e-05,0.00010020469280157856,1.5146641189988312,7.884749e-06,19
-2 1 6,0.005739519086986128,0.00023199488169364766,1.0875954681172175,1.8795715e-06,19
-1 1 6,0.004077135679737254,0.00021060128545689162,1.1096811822475907,1.7375457e-07,19
0 1 6,0.000853512903649724,0.0001573169058068373,1.170752837290056,7.2574795e-07,19
1 1 6,0.009349072006383042,0.000291643327842232,1.2651772767616507,1.1471318e-09,19
2 1 6,0.00011626750270930758,0.0001310621960453738,1.386155234116418,1.738997e-07,19
3 1 6,0.0016126450572714322,0.0001798142331337443,1.5273901205408076,3.076646e-06,19
-4 1 7,0.00013451429115712257,0.00010670966114140448,1.3142766620160111,1.9285592e-06,19
-3 1 7,0.005897822305682036,0.00022694589904721237,1.2748106112500657,1.1087412e-05,19
-2 1 7,0.0004893990621009836,0.00011835754668852963,1.270315905833894,7.723472e-07,19
-1 1 7,0.0002180221157651407,0.00010908150880321829,1.301155010940823,1.6348583e-06,19
0 1 7,0.004966296749234832,0.0002138185441664806,1.3649350461473413,4.5226138e-08,19
-6 1 8,0.0001397276592850697,8.855680725445343e-05,1.6085415471813391,1.4480442e-08,19
-5 1 8,0.0006721252666215091,0.00011081929817920065,1.527912100061672,1.6228023e-07,19
-4 1 8,6.575419260473868e-05,8.921434918050081e-05,1.473894948035377,4.350592e-06,19
-3 1 8,0.0031710194220037386,0.0001810118987847592,1.449468421869393,3.6919012e-06,19
-2 1 8,0.011584972874986532,0.0003027041223839577,1.456122436463327,2.6887239e-05,19
-7 1 9,2.2685196448634846e-05,7.7214209030136e-05,,,19
-6 1 9,0.0003976015124967252,9.102258947713111e-05,1.7454666017175962,2.1097366e-08,19
-5 1 9,0.0003609670337597994,9.031808027065178e-05,1.6806357642673295,2.9947885e-05,19
-4 1 9,0.0001760568506991878,9.492087375298349e-05,1.6410852940600906,3.7172137e-07,19
6 -1 -5,0.00025672315484107257,8.989537474676417e-05,1.2900276620950464,6.476999e-08,19
-1 0 0,0.006884463965716139,0.0009359874480882391,0.2130040560916679,7.913768e-05,19
6 0 1,0.00030932650892486353,0.00016241285573370453,1.3623004653229611,7.940162e-08,19
-1 1 5,0.01118239283076402,0.00031038327273458254,0.9195279990213666,4.4422556e-08,19
-3 1 6,0.015611665695539866,0.000345326929375958,1.106831935809052,8.742627e-08,19
-6 1 7,0.00032588247527712814,9.684653225069369e-05,1.4845570421231142,6.223248e-07,19
-5 1 7,0.0015498967706143387,0.00013150838520947737,1.3857292844950406,1.0280247e-06,19
