Intensity,HKL,G-vector Length
0.0054589985,-8 -5 10,1.447433265527168
0.00023815938,-8 -4 10,1.4111107264444638
0.0010418122,-8 -2 11,1.4090005101129166
0.0023221627,-8 -1 11,1.396667212909303
0.00044100356,-8 2 12,1.460422679547155
0.0092327325,-8 3 12,1.4800448965570059
0.0003008251,-7 -10 7,1.5390181222886832
0.00010220062,-7 -7 8,1.3677488494987324
0.006182391,-7 -6 8,1.311775594256093
0.00054142077,-7 -4 9,1.263173118724374
0.00016424862,-7 -3 9,1.2307928600028852
0.00023839818,-7 0 10,1.23760098447475
0.024575923,-7 3 11,1.3308533380137317
0.0014153637,-7 4 11,1.3608612759665393
4.7543075e-05,-6 -9 6,1.3516884811822674
0.00044671987,-6 -8 6,1.2770778812548913
0.0003176187,-6 -6 7,1.17753182374937
0.012197856,-6 -5 7,1.122351906737622
0.0011915438,-6 -2 8,1.0541010237711097
0.008464106,-6 1 9,1.0887118131368196
0.002305564,-6 2 9,1.1044972102434139
0.010099065,-6 5 10,1.2593705773758084
0.009161723,-6 6 10,1.3087920206446342
0.00058594876,-6 9 11,1.5397962322994205
0.0005366957,-5 -11 4,1.401441244833973
0.002542506,-5 -10 4,1.3121553252569953
0.00033251726,-5 -8 5,1.1654214009200385
0.017362189,-5 -7 5,1.0886448082760152
0.024847642,-5 -4 6,0.9334091908498573
0.023960663,-5 -1 7,0.8832141272252625
0.014810369,-5 0 7,0.876661702226659
0.029005842,-5 3 8,0.9845232029232595
0.00095475337,-5 7 9,1.2420716671777292
0.00011656279,-4 -13 2,1.5105179088604075
0.004888981,-4 -12 2,1.4118166517346908
0.002890004,-4 -10 3,1.2290174389355044
0.00409472,-4 -9 3,1.1363415913889279
0.04667546,-4 -6 4,0.9011256541215116
0.10221864,-4 -3 5,0.7453133265292899
0.0030286447,-4 1 6,0.7302113397735776
0.11176135,-4 5 7,0.9461303258606018
0.019919898,-4 9 8,1.2811533604684693
0.005102444,-3 -11 1,1.2562037588542605
0.004900876,-3 -8 2,0.9661537916781735
0.010043725,-3 -5 3,0.7152396050130913
0.017512837,-3 -1 4,0.5270505118855549
0.0004416346,-2 -13 -1,1.4302008715226258
0.011301716,-2 -10 0,1.1115438954614225
0.047478106,-2 -3 2,0.4505628270607558
0.038362775,-2 4 4,0.6010839836582784
0.00095942,-1 -14 -3,1.5358903940057211
0.0141926445,-1 -8 -1,0.8772298034524985
0.044253465,-1 -5 0,0.5557719477307113
0.71549666,-1 2 2,0.3005419918291392
0.012594288,-1 10 4,1.132167997874817
0.0010593879,0 -13 -4,1.4387903197685368
0.0007037001,0 -10 -3,1.1051735923858441
0.008802412,0 12 3,1.3149403257803343
0.05683978,1 10 1,1.0885252682502344
0.018750485,1 14 2,1.5225688413674154
0.0070074247,2 -13 -7,1.534794288188072
0.185798,2 0 -3,0.3611321582464732
0.0530489,2 7 -1,0.8051673168737428
0.0003378338,2 11 0,1.2156559142873211
0.00041480298,2 12 0,1.3202969200645345
0.0030896573,3 -2 -5,0.6087214333754508
0.031501062,3 2 -4,0.5589199531015934
0.0022936487,3 5 -3,0.7152396050130913
0.014851144,3 9 -2,1.0628219464365318
0.004336637,3 10 -2,1.1613797894169373
0.006176769,3 13 -1,1.4600858309778888
0.003539844,4 -10 -9,1.4055834941989482
0.0155208865,4 -7 -8,1.1278904623368162
0.0032360456,4 0 -6,0.7222643164929464
0.05756585,4 3 -5,0.7453133265292899
0.10149485,4 4 -5,0.7976532602695363
0.0025308067,4 7 -4,0.9808224382719775
0.00034280785,4 8 -4,1.0653980716641158
0.0077017797,4 11 -3,1.323922468606382
0.00053007656,4 12 -3,1.4206099835422847
0.0016459201,5 -8 -10,1.3574852829316313
0.011033632,5 -5 -9,1.1250884331628224
0.025954464,5 -2 -8,0.9547727213783456
0.013255237,5 1 -7,0.8832141272252625
0.0014938737,5 2 -7,0.9025928393775263
0.0010899019,5 5 -6,0.987464327818321
0.014962658,5 6 -6,1.0497590507589618
0.002184824,5 9 -5,1.2467324290498316
0.0006426979,5 10 -5,1.331747589580145
0.00017165142,6 -7 -11,1.4148321927113048
0.011405978,6 -4 -10,1.2174428667509016
0.00067852746,6 -3 -10,1.1838053899317211
0.0005711327,6 0 -9,1.0833964747394198
0.010816706,6 3 -8,1.0811151278725328
0.008102831,6 4 -8,1.1178399062031867
0.011998235,6 7 -7,1.2395820965605397
0.0010822357,6 8 -7,1.307524966136515
0.0069490075,6 11 -6,1.5127970700855427
0.006754256,7 -5 -12,1.4513684003380833
0.0019968967,7 -2 -11,1.3089969392497722
0.015568454,7 -1 -11,1.2957046543924338
0.0020735925,7 1 -10,1.242249982258503
0.0053444924,7 2 -10,1.2561007224166358
0.0009866173,7 3 -10,1.2788542591225565
0.0071283095,7 5 -9,1.3036244767139062
0.0027871132,7 6 -9,1.3514223653222985
0.0009028221,7 9 -8,1.4966381930518013
0.00033187942,8 -3 -13,1.5339734237775364
0.0014854282,8 0 -12,1.4445286329858928
0.0007127801,8 1 -12,1.448513042048721
0.0008884581,8 3 -11,1.4293217818836466
0.0005307034,8 4 -11,1.4572969016715809
0.0037737607,8 5 -11,1.4924955436657426
0.0015756226,8 7 -10,1.5401129063314065
