Intensity,HKL,G-vector Length
0.003471391,-10 -4 6,1.5197245438599605
0.00032354082,-10 -2 7,1.4957171438573744
0.00013570939,-10 0 8,1.5073514648061197
0.00033399515,-10 1 8,1.5111760258515154
0.00018043631,-9 -8 4,1.549382250373335
0.00017476274,-9 -7 4,1.4924894929965846
0.0002516755,-9 -5 5,1.4105966389065168
0.00012336222,-9 -3 6,1.3635880783760608
0.00011013761,-9 -2 6,1.3422703437115107
0.00043291505,-9 0 7,1.3508375481187984
1.2578899e-05,-9 2 8,1.3982725292351248
0.0010046933,-9 5 9,1.515502495520132
0.004089946,-8 -8 3,1.4277347102852835
0.0010943499,-8 -6 4,1.3201010864774796
0.008747904,-8 -5 4,1.2711242237090736
0.0060537634,-8 -3 5,1.2138698874553433
0.00074597244,-8 -1 6,1.1993894255192916
0.0007974305,-8 2 7,1.2431976243522944
0.0023319006,-8 4 8,1.3309431386738002
0.011190279,-8 7 9,1.5015349118573382
0.0019082516,-7 -11 1,1.5437293643012637
6.4934036e-05,-7 -9 2,1.3863591639767332
0.00108248,-7 -8 2,1.313717751492349
0.007784862,-7 -6 3,1.1908940120462566
7.613552e-05,-7 -4 4,1.1036006270725571
0.002080171,-7 -1 5,1.044204613309178
0.0004178033,-7 1 6,1.0727923775896768
0.0020077769,-7 4 7,1.183006563714507
0.005654812,-7 6 8,1.3118075909069047
0.006397637,-7 9 9,1.5315522563510322
0.00032855486,-6 -11 0,1.4601309157283717
0.008955921,-6 -9 1,1.288024617069857
0.0014707213,-6 -7 2,1.1372616744161947
0.017771691,-6 -4 3,0.9649956671978855
0.0740494,-6 -2 4,0.9090587189173739
0.026194002,-6 3 6,0.9982073540053502
0.04152208,-6 6 7,1.1775630221762485
0.0015922877,-5 -12 -1,1.4818288370867312
0.009790114,-5 -7 1,1.0334894401776704
0.0006091933,-5 -5 2,0.8932650477089221
0.0024997985,-5 0 4,0.7536757324030599
0.0076138717,-5 5 6,0.9874909126544154
0.0046689566,-5 8 7,1.2275955186505652
0.0019984043,-4 -12 -2,1.4296409621775057
0.0022564696,-4 -10 -1,1.2251590224131554
0.008854438,-4 -8 0,1.032224567848823
0.021717278,-4 -3 2,0.6600505432387398
0.01297925,-4 2 4,0.6654715693369001
0.11107172,-4 7 6,1.0426143238842316
0.029372547,-4 10 7,1.3268431664796998
0.0014241412,-3 -8 -1,0.9692257233419567
7.748546e-05,-3 -6 0,0.7741684258866174
0.056831725,-3 -1 2,0.45452935945868694
0.1453696,-3 4 4,0.6714638146519744
0.000579415,-2 -13 -4,1.4755305741338383
6.724695e-05,-2 -11 -3,1.2507789776857556
0.00043743986,-2 -4 0,0.5161122839244116
0.262074,-2 1 2,0.33273578466845005
0.014785756,-1 -9 -3,1.0159344405101058
0.0052142856,-1 -2 0,0.2580561419622058
0.11110823,-1 3 2,0.3847274502771675
0.0028659054,-1 11 5,1.2603837273440432
0.21308947,0 5 2,0.5643609345121682
0.04736051,1 -12 -6,1.3904798287240072
0.0060201944,1 2 0,0.2580561419622058
0.036778577,1 10 3,1.1186329696730501
0.0067977402,2 4 0,0.5161122839244116
0.0057979617,2 12 3,1.3527066825787841
0.13638976,3 -6 -5,0.8600943620713141
0.05073004,3 1 -2,0.45452935945868694
0.0008499354,3 6 0,0.7741684258866174
0.012687138,3 9 1,1.065616491202763
0.00062065525,3 12 2,1.376390038832542
0.001799319,4 -4 -5,0.797675213538633
0.02523191,4 1 -3,0.6068654229043808
0.020092372,4 3 -2,0.6600505432387398
0.00255331,4 6 -1,0.8586571292121307
0.00070712913,4 11 1,1.3203427654906956
0.004599762,5 -11 -9,1.540610376368734
0.0004971992,5 -9 -8,1.3416537344769306
0.02020979,5 -2 -5,0.8160852441563828
0.024165068,5 3 -3,0.7969165870804095
0.01806694,5 8 -1,1.114075175472862
0.00012820463,5 11 0,1.380982920148539
0.0015356226,6 -9 -9,1.4520206572377843
0.0035807546,6 -7 -8,1.2768648014131418
0.013991844,6 -5 -7,1.1223791836702042
4.410073e-05,6 -2 -6,0.9688780750512921
0.009080468,6 0 -5,0.9104342095805159
0.014192772,6 3 -4,0.9402511666301021
0.0012587517,6 5 -3,1.0173752487748555
0.021208271,6 8 -2,1.210960906549148
0.008930791,6 10 -1,1.370481985460515
0.00081668724,6 11 -1,1.4561969357032734
0.0001859607,7 -7 -9,1.4058568885645217
0.0004456517,7 -5 -8,1.2625049084057398
0.0012775005,7 -3 -7,1.1483619965754048
0.00080022035,7 0 -6,1.0673990222906131
0.0012773039,7 2 -5,1.0606468399180051
0.00022381783,7 5 -4,1.1496822302846221
0.00047257534,7 7 -3,1.2522837903943127
0.0026627285,7 10 -2,1.4632854531103574
0.009725733,8 -5 -9,1.4063033591697867
0.00028028994,8 -3 -8,1.3002459425886266
0.0021712675,8 -1 -7,1.2291954536321483
4.1398427e-05,8 0 -7,1.2244908239961059
