Intensity,HKL,G-vector Length
0.002778368,-3 6 16,1.5398380379431014
0.00094934547,-2 -3 17,1.4998241033869968
0.0005872238,-2 -2 16,1.39648719828102
0.0038857893,-2 -2 17,1.4804727078375202
0.0020051512,-2 -1 15,1.2996081515240652
0.00093109795,-2 -1 16,1.3840440345857428
0.0035778033,-2 0 15,1.2951667998276757
0.0027180598,-2 1 14,1.2154986169314235
0.002205882,-2 1 15,1.2996183732272684
0.0022132876,-2 2 13,1.1469600842363277
0.0014257289,-2 2 14,1.2296593274458945
0.00096218626,-2 3 12,1.0916495227789293
0.002445187,-2 3 13,1.171843379382393
0.024291731,-2 4 11,1.0516561343986848
0.0029789896,-2 4 12,1.1280392053084256
0.013677725,-2 5 11,1.0999221292010821
0.014919214,-2 12 3,1.3386042481184255
0.0045415433,-2 13 2,1.4314501617804765
0.003056533,-2 14 1,1.5311232794667025
0.00036607104,-1 -9 14,1.5437847400392881
0.0011500174,-1 -8 14,1.4788998156084798
0.00041701933,-1 -8 15,1.5497969158112865
0.0003738962,-1 -7 13,1.346994349020963
0.016703399,-1 -7 14,1.4191875106628387
0.010097252,-1 -6 12,1.2164471162631278
0.00075524807,-1 -6 13,1.2901227070583068
0.0116001265,-1 -5 12,1.1631168070303095
0.0025792078,-1 -4 11,1.0389251719966028
0.0018365402,-1 -4 12,1.1175925070050574
0.0046088435,-1 -3 10,0.9186898377052064
0.00077174517,-1 -3 11,0.9993058165967486
0.12052756,-1 -2 9,0.8041873049733662
0.003047961,-1 -2 10,0.8867423059362847
0.014644387,-1 -1 9,0.7823761358024437
0.023051767,-1 0 8,0.6899374009951832
0.033559136,-1 1 7,0.6148296637229472
0.045214973,-1 2 6,0.5640196026542128
0.2782152,-1 3 5,0.5443541197103404
0.16478834,-1 4 4,0.5591291459009116
0.17583486,-1 6 2,0.6778904676605124
0.14279695,-1 7 1,0.7682067276090666
0.021098733,-1 8 0,0.8711190304576825
0.056546457,-1 9 -1,0.9826778988000566
0.006376261,-1 10 -3,1.1186090298551479
0.012206179,-1 10 -2,1.100256351509736
0.001613815,-1 11 -4,1.2447174169779094
0.010636287,-1 12 -5,1.373119599039247
0.004915463,-1 13 -7,1.5363992753991988
0.00543933,-1 13 -6,1.5032278992508439
0.00064491207,0 -12 9,1.506626248102361
0.0007865137,0 -11 9,1.4158269721544272
0.001250057,0 -11 10,1.4653721363942123
0.009266576,0 -10 8,1.278499699631858
0.0023836778,0 -10 9,1.327510664166173
0.010525632,0 -9 7,1.1413402855942612
0.0005575374,0 -9 8,1.1896866509766968
0.0020789853,0 -8 7,1.0519148208064395
0.011268429,0 -7 6,0.9142187657422041
0.004321388,0 -6 5,0.7766387910225793
0.03039755,0 -5 5,0.6901150147154794
0.08928469,0 -4 4,0.5520920117723835
0.27055937,0 -3 3,0.41406900882928765
1.8280911,0 -2 2,0.27604600588619177
0.40617824,0 -1 1,0.13802300294309588
0.406291,0 1 -1,0.13802300294309588
1.8750815,0 2 -2,0.27604600588619177
0.26088777,0 3 -3,0.41406900882928765
0.09936213,0 4 -4,0.5520920117723835
0.027289057,0 5 -5,0.6901150147154794
0.009837193,0 6 -7,0.8851466714696757
0.021227919,0 6 -6,0.8281380176585753
0.006219746,0 7 -8,1.0228223565100818
0.013389835,0 7 -7,0.9661610206016712
0.009383806,0 8 -9,1.1605805506825828
0.00159535,0 8 -8,1.104184023544767
0.0009922893,0 9 -11,1.3577953094626918
0.0019638743,0 9 -10,1.2983949918847493
0.0033630182,0 9 -9,1.2422070264878629
0.0003899718,0 10 -12,1.4951981617614636
0.011665897,0 10 -11,1.436249488759863
0.0077054184,0 10 -10,1.3802300294309588
0.0022277103,1 -13 3,1.4308640756250517
0.0013686819,1 -12 2,1.3108068216435016
0.0005207,1 -11 2,1.2053429756543756
0.009655232,1 -10 1,1.0885169753170902
0.008782707,1 -9 0,0.9772345782003663
0.009098595,1 -8 -1,0.8736168123326664
0.008130436,1 -1 -7,0.6148296637229472
0.020793732,1 0 -9,0.7749727731036531
0.0014158438,1 0 -8,0.6899374009951832
0.016826067,1 1 -10,0.8670109579224156
0.0053879446,1 1 -9,0.7823761358024437
0.014278025,1 2 -11,0.9700174750724766
0.0010494321,1 2 -10,0.8867423059362847
0.00065785804,1 3 -13,1.1631578469418398
0.0013576117,1 3 -12,1.0808610000445389
0.00037631244,1 3 -11,0.9993058165967486
0.008010229,1 4 -14,1.2780414220912155
0.0058299955,1 4 -13,1.197367027928963
0.0031927868,1 4 -12,1.1175925070050574
0.00011150342,1 5 -15,1.3971199930365168
0.010028909,1 5 -14,1.3180348236706247
0.0008973768,1 5 -13,1.2399655668712999
0.0035573742,1 6 -16,1.5194075727028071
0.0010032802,1 6 -15,1.441819854187177
0.024853744,2 -13 -5,1.4791531573983978
0.0012827552,2 -7 -10,1.1555445373566338
0.00089024607,2 -6 -12,1.2260691413332112
0.0007647468,2 -6 -11,1.1561798910118024
0.0059104688,2 -5 -13,1.248135169804187
0.009512407,2 -5 -12,1.1731672521973282
0.0009538805,2 -4 -14,1.2847326428317898
0.0036347993,2 -4 -13,1.2058157245446979
0.008989503,2 -3 -15,1.3346667088437631
0.0016675965,2 -3 -14,1.252901600355407
0.0007597452,2 -2 -16,1.3965074946154032
0.00016537374,2 -2 -15,1.3128724147722373
0.00021373726,2 -1 -17,1.4687517966017942
0.00017893303,2 -1 -16,1.3840542740259465
0.00031746543,2 0 -17,1.4648137042340756
