Intensity,HKL,G-vector Length
0.00073018356,-10 -3 -3,1.5200691177284673
0.002320278,-10 -2 -2,1.4777420575388616
0.00021203171,-10 0 -1,1.4433983071145535
0.0026888812,-10 2 0,1.4458241027693952
0.0003828708,-10 3 1,1.4573893421120947
0.00058944145,-10 5 2,1.5164116387319935
0.00029317697,-9 -5 -4,1.4759352554500653
0.00015951866,-9 -4 -3,1.4119060923901827
6.6152366e-05,-9 -2 -2,1.3375302334779242
0.0010019559,-9 0 -1,1.3007025086514987
0.0006022908,-9 3 1,1.31861201072299
0.0024061764,-9 5 2,1.3847097185279207
0.0008079515,-9 7 3,1.4843975051023952
0.0004990334,-8 -7 -5,1.4792061200830355
0.0005620862,-8 -6 -4,1.3946781530660939
0.00045670313,-8 -4 -3,1.279244577770752
0.0014051397,-8 -2 -2,1.1979723735035317
9.866674e-05,-8 1 0,1.1488525246375239
0.0047682677,-8 3 1,1.180837296373121
0.0015908513,-8 5 2,1.2554771588728124
5.261986e-05,-7 -9 -6,1.5295776295774508
0.00038101504,-7 -6 -4,1.2750832780043182
0.0013718826,-7 -4 -3,1.1490603600964906
7.41193e-05,-7 -1 -1,1.0212138481782873
0.20157674,-7 1 0,1.006590059670718
0.018322263,-7 3 1,1.044462039305637
0.0028727166,-7 8 4,1.3310823110134047
9.7643344e-05,-7 10 5,1.4941996453081925
0.00040792866,-6 -9 -6,1.4334843871427945
0.0066601075,-6 -6 -4,1.1607896994781082
0.0033615297,-6 -4 -3,1.0223002875359746
0.01540303,-6 -1 -1,0.879750810032037
0.000660226,-6 1 0,0.8645635421712157
0.00043464103,-6 6 3,1.0779583525575847
0.013337391,-6 8 4,1.232346501018292
0.017339963,-6 10 5,1.4080813776558474
0.00020469233,-5 -11 -7,1.544683759989681
0.0034463021,-5 -8 -5,1.2314287853895103
0.07691691,-5 -6 -4,1.053524196373566
0.018487157,-5 -3 -2,0.8225512379652462
0.017112896,-5 -1 -1,0.7388710287694308
0.012060239,-5 6 3,0.9729410716517903
0.030093879,-5 8 4,1.1430051722600034
0.0015498865,-4 -11 -7,1.4764569638818204
0.0013800971,-4 -8 -5,1.14744049893448
0.032239836,-4 -3 -2,0.6973390765330469
0.0127702765,-4 -1 -1,0.5989861867517658
0.0587059,-4 4 2,0.7186389017050563
0.13847697,-4 6 3,0.8787033591190256
0.011021753,-3 -8 -5,1.0759682565326845
0.01482417,-3 -3 -2,0.5803948497390541
0.0033685993,-3 4 2,0.616173250509146
0.0030525434,-2 -10 -6,1.2425890737880583
0.06807521,-2 -5 -3,0.6758868419268311
0.0445121,-2 2 1,0.35931945085252814
0.007441652,-1 -10 -6,1.2098442384494483
0.03287138,-1 -5 -3,0.6212945368940291
0.029767502,-1 13 7,1.5219741841489676
0.0025479193,0 -10 -6,1.1934419557242986
0.0020121818,0 9 5,1.0594461012568135
0.010104959,0 11 6,1.2909680351196573
0.09594837,1 7 4,0.8477493594088051
0.01810407,1 9 5,1.0764212140177793
0.8975263,2 -7 -4,0.8614250202161047
0.026443161,2 -2 -1,0.35931945085252814
0.0418066,2 5 3,0.6758868419268311
0.007386632,2 7 4,0.8903133740859559
0.012835949,2 9 5,1.1116763755107013
0.11072489,3 -7 -4,0.911929119615909
0.0030309907,3 -2 -1,0.47766151716751615
0.005276032,3 5 3,0.7540054973056476
0.0010180894,3 7 4,0.9526394790981798
7.3468385e-05,3 9 5,1.1635511347214453
0.000995452,4 -12 -7,1.5060475290985815
0.056037694,4 -2 -1,0.6067089315037623
0.024179328,4 3 2,0.6973390765330469
0.06676014,4 5 3,0.8491823727599985
0.00087354425,4 7 4,1.0311504233420246
0.0005032654,5 -9 -5,1.2467639228417753
0.021107262,5 -4 -2,0.8331262886300882
0.20517693,5 -2 -1,0.7408887065625666
0.026305515,5 3 2,0.8225512379652462
0.0008856356,5 5 3,0.9563379422606414
0.013893916,5 7 4,1.1224551480314364
0.004852577,6 -9 -5,1.3279587956528172
0.0026406178,6 -4 -2,0.9553230343350323
0.0062168892,6 -2 -1,0.8778505389981383
0.044998154,6 1 1,0.879750810032037
0.0003825179,6 3 2,0.9527772225752502
0.00027780593,6 5 3,1.0718857041542198
0.00014943509,6 7 4,1.2236932084832226
0.013069377,7 -9 -5,1.4189481991832544
0.0039149257,7 -4 -2,1.0826217864136551
0.008020618,7 -2 -1,1.0164704656253143
8.17611e-05,7 1 1,1.0212138481782873
0.036480665,7 3 2,1.0862152079583995
0.0007093901,7 5 3,1.1933904688302608
0.0027486058,7 7 4,1.332602612557662
0.0021283617,7 9 5,1.4949281633917733
0.001484181,8 -9 -5,1.5179718595352727
0.0008546359,8 -4 -2,1.2134178630075245
0.00051532954,8 -2 -1,1.1561522354429006
0.00011627305,8 1 1,1.163047335679868
0.0015723889,8 3 2,1.2218132694908266
0.001111575,8 5 3,1.3192072637692245
0.013025716,8 7 4,1.4474527705127036
0.0061385147,9 -7 -4,1.4925055089670975
0.017108703,9 -6 -3,1.432984551502548
0.014092309,9 -4 -2,1.3466926276904663
0.002898165,9 -2 -1,1.2965527065694409
0.0002918258,9 1 1,1.3051305037101943
0.001046364,9 3 2,1.3589249421397307
0.0008593929,9 5 3,1.448212672168667
0.0014989343,10 -4 -2,1.4817774131251331
0.0020579153,10 -2 -1,1.4374613023199343
0.00050049054,10 -1 0,1.4338042787381393
0.0017974428,10 1 1,1.4473898243940588
0.00013559202,10 3 2,1.4971344216859517
