Intensity,HKL,G-vector Length
0.00018600779,-10 -3 8,1.541403879326657
0.0003044017,-10 -2 8,1.5225783748302086
0.0014646156,-10 0 9,1.5388998134809873
2.8659455e-05,-9 -6 6,1.4733878891353787
0.00091455807,-9 -5 6,1.4296725309003504
0.0013319768,-9 -3 7,1.3887340205427732
0.000387637,-9 0 8,1.3816663004378502
0.00023529537,-9 2 9,1.4333299741436119
0.0005428132,-9 3 9,1.4533171125769384
0.005993335,-8 -8 4,1.4372587121722273
0.00345947,-8 -6 5,1.336032239763515
0.0132970475,-8 -3 6,1.23726525970536
0.009712614,-8 -1 7,1.2291904968951501
4.212106e-05,-8 0 7,1.224490823996106
0.022957372,-8 2 8,1.2778671953060965
0.008878288,-8 5 9,1.4063033591697867
0.000108286054,-7 -11 2,1.5438562393605393
0.005890972,-7 -9 3,1.3919096714786037
0.0060680327,-7 -8 3,1.3195741814036177
0.0018455744,-7 -6 4,1.2036109429443838
0.021185447,-7 -4 5,1.1240169760860845
0.0048724688,-7 -3 5,1.087499585464701
0.009176584,-7 -1 6,1.0727875115536003
0.00066531054,-7 2 7,1.122960909983807
0.0037210728,-7 4 8,1.2206855929034957
0.00018236246,-7 7 9,1.405856888564522
0.0010467323,-6 -11 1,1.4561969357032734
0.0036038316,-6 -9 2,1.2894043985773842
0.003875095,-6 -6 3,1.0779440341291706
0.0027401682,-6 -4 4,0.9822585927569194
0.0010241007,-6 -1 5,0.9167462542517608
0.025699053,-6 1 6,0.9508452617675478
0.003486167,-6 4 7,1.0751235173046363
0.0022764509,-6 7 8,1.2768648014131418
0.0009881208,-6 10 9,1.525642862109211
7.296524e-05,-5 -11 0,1.380982920148539
0.023649666,-5 -9 1,1.1988752041129993
0.035012327,-5 -4 3,0.8460712771458142
0.0060123317,-5 1 5,0.7945929686274653
0.02800893,-5 4 6,0.9334316904048601
0.00044930054,-4 -9 0,1.1232215673919874
0.0022586018,-4 -7 1,0.9419553807538895
0.045493305,-4 -4 2,0.7186293560861137
0.0015285242,-4 -2 3,0.6347407471688451
0.08952486,-4 1 4,0.6389335976530482
0.0007626085,-3 -12 -2,1.376390038832542
0.12488232,-3 -7 0,0.8656358922641066
0.057416037,-3 -2 2,0.4911292963784597
0.1391268,-3 6 5,0.8600943620713141
0.013748988,-3 9 6,1.1541823508315026
0.0014172259,-2 -12 -3,1.3527066825787841
0.06489212,-2 -7 -1,0.8129931974326691
0.027268073,-2 3 3,0.4840068857459281
0.0017890097,-1 -12 -4,1.3471332828047864
0.06809616,-1 -5 -1,0.5652993159637977
0.0032606313,0 -10 -4,1.1287218690243364
0.0013290944,0 11 4,1.2313837941017602
0.06770745,1 -10 -5,1.160290169241851
0.0017771341,1 8 2,0.8917639479394142
0.004622445,1 11 3,1.2221423153833093
0.001611509,2 5 0,0.6084490539939027
0.04596333,2 8 1,0.9132484561966683
0.022226268,2 11 2,1.2331036096677983
0.064946584,3 -3 -4,0.6083559832478195
0.055731058,3 2 -2,0.4911292963784597
0.002156216,3 5 -1,0.6858892537678809
0.0013132598,3 8 0,0.9604110729775835
0.00085338205,3 11 1,1.2637420890958249
0.012758569,4 -8 -7,1.159804792242069
0.0059921127,4 -3 -5,0.7453309477732817
0.0015385587,4 2 -3,0.6347407471688451
0.002116166,4 5 -2,0.7875688973122882
0.0103929285,4 8 -1,1.0297295751320132
0.008041062,4 10 0,1.2168981079878054
0.0021469176,4 13 1,1.5156224296004694
0.017846873,5 -8 -8,1.266447253901262
0.0057081017,5 -3 -6,0.8891154725428319
0.038361516,5 2 -4,0.7836903271847718
0.0010108281,5 5 -3,0.9053575813149047
0.003631611,5 7 -2,1.0367358695144013
0.057068236,5 8 -2,1.1170870374131137
0.032254882,5 10 -1,1.2870567968256288
0.027442083,6 -8 -9,1.3828293532362097
0.011862259,6 -6 -8,1.216711966495639
0.0023570587,6 -3 -7,1.0368805658188198
0.05177108,6 -1 -6,0.9508452617675478
0.00094467326,6 2 -5,0.9354315176327626
0.00094836246,6 5 -4,1.033763422900183
0.0060875197,6 7 -3,1.1454036272841144
0.019335289,6 8 -3,1.218610184949439
0.001619118,6 10 -2,1.3717785075357618
0.012838156,7 -8 -10,1.506695813985208
0.007022328,7 -6 -9,1.3514573640697862
0.0004465591,7 -3 -8,1.1871407559685987
0.0015838126,7 -1 -7,1.107439533478299
0.0043171733,7 2 -6,1.0887977782351226
0.0021848667,7 4 -5,1.1240169760860845
0.0016736703,7 5 -5,1.1692938730103222
0.003253836,7 7 -4,1.2643830741134898
0.004543553,7 8 -4,1.331061606019741
0.0016104298,7 10 -3,1.4685449368917125
0.00027298598,8 -6 -10,1.4906618955465634
3.454678e-05,8 -3 -9,1.339056355663153
0.0013906066,8 -1 -8,1.2642487141566396
0.0032716282,8 2 -7,1.2431878225151636
0.01251018,8 4 -6,1.2694814943376902
0.00340133,8 5 -6,1.309739054485245
6.770464e-05,8 7 -5,1.3910307434650746
0.0015703402,8 8 -5,1.4519043004373418
0.0010170445,9 -3 -10,1.4921218298963794
0.0010200867,9 -1 -9,1.42120166923419
0.0022582803,9 0 -9,1.417133987763872
0.011192236,9 2 -8,1.398262566423594
0.00090265495,9 4 -7,1.4175116397593543
0.0013571127,9 5 -7,1.4536751709648121
0.00035466085,9 7 -6,1.5234353884811018
