Intensity,HKL,G-vector Length
4.3466098e-05,-5 3 16,1.5117592260302293
0.0012945908,-5 4 16,1.5382435538300177
0.00010570225,-4 -8 14,1.5365373484971452
0.0005365745,-4 -7 14,1.479153644458168
0.0001139258,-4 -6 14,1.4275570634083563
0.0016174658,-4 -5 14,1.3823957535547706
0.0022748893,-4 -4 14,1.344318434892343
0.0012269032,-4 -3 14,1.3139411227762452
0.005554555,-4 -2 14,1.29180713678148
0.008373041,-4 -1 14,1.278344737519029
0.016507186,-4 1 13,1.2016537828564784
8.653406e-05,-4 2 13,1.215975357433982
0.0008318971,-4 3 13,1.2394738846406084
0.0011980182,-4 4 13,1.2716407261138754
0.0031339542,-4 5 13,1.3118383843685675
0.006879802,-4 6 13,1.3593546049063159
0.00021582744,-3 -11 11,1.544248785950841
0.007170896,-3 -10 11,1.4637023574939192
0.00056703505,-3 -9 11,1.3868020963864425
0.023357196,-3 -8 11,1.3141882294924006
0.011577056,-3 -7 11,1.2466100173337586
0.0009836527,-3 -6 11,1.1849293451017837
0.000114077644,-3 -5 11,1.1301122754999937
0.0038240459,-3 -1 10,0.9230347188114703
0.0026881513,-3 0 10,0.9167684172058482
0.00072373153,-3 1 10,0.9230442861676936
0.015713457,-3 2 10,0.9416115772724454
0.03696753,-3 3 10,0.9717659983072786
0.0006552749,-3 8 9,1.2023572149945174
0.017802777,-3 9 9,1.2813312946113078
0.0023247043,-2 -12 8,1.474234574703834
0.002244847,-2 -11 8,1.3813073615535751
0.0011377949,-2 -10 8,1.2906307208872603
0.12327097,-2 -4 7,0.7682686742485726
0.0631135,-2 -3 7,0.7137785317041782
0.011835997,-2 -2 7,0.6721592174461715
0.0019723752,-2 -1 7,0.64590356839074
0.07257091,-2 0 7,0.6369144452027269
0.024567481,-2 6 6,0.8542208630742053
0.0050530364,-2 12 5,1.3782052986515183
7.92257e-05,-1 -14 4,1.545745255440305
0.000196459,-1 -13 4,1.4414634700678135
0.00052285835,-1 -12 4,1.3376773382059053
0.0008376587,-1 -11 4,1.2345118758218951
0.004435806,-1 -10 4,1.1321367703272056
0.015253823,-1 -9 4,1.0307875371261057
0.001638811,-1 -8 4,0.9307993400556607
0.048130866,-1 -7 4,0.8326626333561323
0.062556304,-1 -6 4,0.737117287351917
0.15873402,-1 -5 4,0.6453153604436301
0.9797936,-1 -4 4,0.5591038528948808
0.049892616,-1 10 2,1.0945083097047639
0.0007166235,-1 14 1,1.512009843213426
0.0041743624,0 -14 1,1.5062766435204913
0.039634906,0 -13 1,1.3990551167957417
0.060036607,0 -12 1,1.2918654332535178
0.05952374,0 -11 1,1.1847162361613084
0.02962907,0 7 -1,0.7568681909285989
0.020420427,0 8 -1,0.8636622353135254
0.0028082978,0 12 -2,1.3005562578501078
0.0028645946,0 13 -2,1.407083726862981
0.0032982281,0 14 -2,1.5137363818571978
0.4082639,1 3 -4,0.4814950747466408
1.02086,1 4 -4,0.5591038528948808
0.1830369,1 5 -4,0.6453153604436301
0.031977274,1 8 -5,0.9648006714240681
0.013611598,1 9 -5,1.0615907795376118
0.0038508938,1 10 -5,1.1602520483085477
0.0008580008,1 11 -5,1.2603451244778356
0.0011219368,1 13 -6,1.4905506353966433
0.065133415,2 -2 -7,0.6721776153382397
0.06792738,2 -1 -7,0.6459131413292872
0.019195825,2 0 -7,0.6369144452027269
0.0011333462,2 1 -7,0.64590356839074
0.0033645513,2 4 -8,0.834633046253526
0.0025107875,2 5 -8,0.8946751268291662
0.00046567275,2 6 -8,0.9629901494932817
0.017519316,2 7 -8,1.0379458840716915
0.0025640926,2 8 -8,1.1182077057897617
0.002000506,2 10 -9,1.3368340163055459
0.019867301,2 11 -9,1.4245724512667788
0.0020975699,2 12 -9,1.514847627799848
0.016281627,3 -11 -10,1.4955300571576533
0.0041650855,3 -10 -10,1.412201076533232
0.0012421812,3 -9 -10,1.3323245828427954
0.0007097707,3 -8 -10,1.256559147958744
0.0015372594,3 -7 -10,1.1856931202365741
0.004948599,3 -1 -11,1.0001549129288012
0.010841878,3 0 -11,0.9943653950069862
0.005029493,3 1 -11,1.0001451957116754
0.04168272,3 2 -11,1.0172971399787067
0.0023441017,3 3 -11,1.0452615530567129
0.0004990065,3 4 -11,1.0832013397213698
0.02272505,3 5 -12,1.2001978229656272
0.0011463504,3 6 -12,1.2519495693802891
0.0005312001,3 7 -12,1.3104792326006225
6.3647014e-05,3 8 -12,1.374921488183782
0.00048333098,3 9 -12,1.4444852242399224
7.0680595e-05,3 10 -12,1.5184667306896709
0.00066892884,4 -8 -14,1.5366017333838522
0.014179839,4 -7 -14,1.4792121668853155
0.0032352386,4 -6 -14,1.4276090385924314
0.0012634657,4 -5 -14,1.382440481274339
0.0005448321,4 -4 -14,1.3443552306764794
0.00034188735,4 -3 -14,1.313969357715148
0.004853679,4 -2 -14,1.2918262826585745
0.00022919467,4 -1 -14,1.2783544113064063
0.0005015312,4 0 -15,1.3519928367448015
0.0085032955,4 1 -15,1.356248122171144
0.0065824157,4 2 -15,1.3689442983416882
0.00011806809,4 3 -15,1.3898500637902076
0.0085611455,4 4 -15,1.418602513905511
0.0002304302,4 5 -15,1.4547364606300315
0.0012631026,4 6 -15,1.4977177411313893
0.0025893557,4 7 -15,1.5469757202680967
