Intensity,HKL,G-vector Length
6.8128975e-05,-10 -2 -3,1.5009728002420804
0.0005496656,-10 -1 -2,1.4659832486858135
0.0023304985,-10 1 -1,1.4473891069746303
0.0003108802,-10 3 0,1.4656381365657836
0.0009259008,-10 4 1,1.4848392431918316
0.0002824449,-9 -6 -5,1.5496435693491823
0.001424869,-9 -4 -4,1.44032734492946
6.742494e-05,-9 -3 -3,1.3830086291896682
0.0054299165,-9 -1 -2,1.3245272505129955
0.0017504324,-9 1 -1,1.3051297196431253
0.0022898533,-9 2 0,1.3046066400884562
0.00037194468,-9 4 1,1.3488889997028206
0.0002862516,-9 6 2,1.4298028397235254
0.0038556994,-9 8 3,1.5415908556583477
0.002851617,-8 -6 -5,1.4276055077781644
0.0065138014,-8 -5 -4,1.348410161338443
0.002146572,-8 -3 -3,1.2472773386525629
0.00034103502,-8 -1 -2,1.1834370007049264
0.01783676,-8 0 -1,1.1580762083754668
6.905433e-05,-8 2 0,1.1638190494826532
0.0027754698,-8 4 1,1.2145536769850531
0.00050384906,-8 7 3,1.365796709324895
0.003350278,-8 9 4,1.5039647551588007
0.00041646505,-7 -8 -6,1.4640571105416487
0.0037337602,-7 -7 -5,1.3658690163373848
0.0005872501,-7 -5 -4,1.2243039628633625
0.0015875478,-7 -3 -3,1.1133614848651845
0.00017532843,-7 -2 -2,1.059326972775504
7.0108625e-05,-7 0 -1,1.0155486882272782
0.0021533943,-7 2 0,1.0236387155028748
0.006988207,-7 5 2,1.129561832605403
0.0014914318,-7 7 3,1.2522980853666834
0.018892206,-7 9 4,1.4028266586977314
1.5088027e-05,-6 -10 -7,1.5462082886269173
0.00029205758,-6 -7 -5,1.2585828297143
0.008184085,-6 -5 -4,1.1047694642444432
0.0019043697,-6 -2 -2,0.922005752793112
0.063078456,-6 0 -1,0.873168321274224
0.15354237,-6 3 1,0.9101155574744617
0.0006928033,-6 5 2,1.0082073776105083
0.0013110552,-5 -9 -6,1.3457460372679477
0.0021874974,-5 -7 -5,1.1590290997531976
0.023066442,-5 -4 -3,0.9004116780723407
0.01025027,-5 -2 -2,0.7867024383331512
0.093046084,-5 1 0,0.7229120513846976
0.0026843825,-5 3 1,0.7788484125460249
0.008237037,-5 10 5,1.3317803488282525
0.007478719,-5 12 6,1.5323669762961094
0.00024712592,-4 -9 -6,1.268097965783586
0.11429109,-4 -6 -4,0.9556562580951963
0.0003586484,-4 -4 -3,0.7856650988072547
0.002699869,-4 1 0,0.5819095247413266
0.0016426847,-4 8 4,1.065424279062602
0.0051510204,-3 -11 -7,1.4193968998755206
0.03296583,-3 -6 -4,0.8703618099907124
0.3872187,-3 -1 -1,0.461002876396556
0.006895656,-3 6 3,0.7990682092969515
0.0023985512,-2 -11 -7,1.374894577020074
0.019576596,-2 -8 -5,1.0196474022419773
0.040545948,-2 -3 -2,0.47782812904759814
0.04864634,-1 -8 -5,0.98109077362571
0.004393432,-1 11 6,1.2915356047591147
1.1060991,0 -5 -3,0.5967209778621492
0.022979653,0 7 4,0.828000721039307
0.041359976,1 5 3,0.6212945368940291
0.03932587,2 3 2,0.47782812904759814
0.0019359575,2 12 7,1.4682322590455206
0.0047046617,3 -12 -7,1.4653398118749246
0.049027354,3 -4 -2,0.6161732505091458
0.35883155,3 1 1,0.461002876396556
0.011596088,3 3 2,0.5803948497390541
0.0010906148,3 10 6,1.2904329803005874
0.00021181056,3 12 7,1.5099862393527712
0.015132787,4 -9 -5,1.1773916684815622
0.06090074,4 -4 -2,0.7186389017050563
0.011182443,4 1 1,0.5989861867517658
0.00040521612,4 8 5,1.1474404989344797
0.005461304,4 10 6,1.3517736838536623
0.035902176,5 -6 -3,0.9729410716517902
0.084906556,5 -1 0,0.7229120513846976
0.011878436,5 1 1,0.7388710287694308
0.062198304,5 6 4,1.053524196373566
0.0027764777,5 8 5,1.2314287853895103
0.00742032,5 10 6,1.4248691355464886
0.0074203527,6 -11 -6,1.5128351371141544
0.00075414777,6 -6 -3,1.0779583525575847
0.00033546065,6 -1 0,0.8645635421712158
0.013730852,6 4 3,1.0223002875359748
0.0040872116,6 6 4,1.1607896994781082
0.00022688718,6 8 5,1.325556167704188
0.00040254736,6 10 6,1.5080109946112952
0.0011141236,7 -8 -4,1.3310823110134047
0.010926317,7 -6 -3,1.1909068965088083
0.01586736,7 -3 -1,1.044462039305637
0.16869581,7 -1 0,1.006590059670718
0.00030482857,7 2 2,1.059326972775504
0.0015633133,7 4 3,1.1490603600964908
0.0025114238,7 6 4,1.2750832780043184
0.0005077943,7 8 5,1.4278188258155147
0.0044028317,8 -8 -4,1.4372778034101126
0.0007036256,8 -6 -3,1.3097363886743294
0.0026785294,8 -3 -1,1.180837296373121
8.247587e-05,8 -1 0,1.148852524637524
0.000319702,8 2 2,1.1979723735035317
0.00017399751,8 4 3,1.2792445777707522
0.00025582098,8 6 4,1.3946781530660943
6.0303704e-05,8 8 5,1.5365933718227571
0.000987432,9 -8 -4,1.5493998822188748
0.00034442602,9 -5 -2,1.3847097185279205
7.911456e-05,9 -3 -1,1.3186120107229904
0.0018074815,9 -1 0,1.291272954826352
0.000637473,9 0 1,1.3007025086514987
0.0016530659,9 2 2,1.3375302334779242
0.00066393823,9 4 3,1.411906092390183
8.772753e-05,9 6 4,1.5183221268213534
0.0045546964,10 -5 -2,1.5164116387319935
0.0007477823,10 -3 -1,1.4573893421120947
0.0014182206,10 0 1,1.4433983071145535
0.020995695,10 2 2,1.4777420575388616
0.007937733,10 4 3,1.5464074763990938
