Intensity,HKL,G-vector Length
0.007842471,-10 -3 -1,1.4789320875800784
0.0007779481,-10 -1 0,1.43380438388346
0.0038992353,-10 1 1,1.4253706471015475
0.0002917509,-10 2 2,1.4342977181664995
0.0019425408,-10 4 3,1.4837817612860196
0.0018336952,-9 -7 -3,1.5408529321095494
0.00020150133,-9 -5 -2,1.425230612403229
0.00084908603,-9 -3 -1,1.3400255286664378
0.0006613893,-9 -1 0,1.2912730599025315
0.0004999024,-9 1 1,1.2831349858016199
0.0023166244,-9 4 3,1.3500695621279448
0.00017654539,-9 6 4,1.441381482592437
0.0064367903,-8 -8 -4,1.50605015848607
0.0064609544,-8 -5 -2,1.2951574944824715
0.0010131142,-8 -3 -1,1.202073983015778
0.007339184,-8 -1 0,1.1488526296172707
0.004683974,-8 1 1,1.1410847678062377
8.455576e-05,-8 8 5,1.4519280898615443
0.0057921554,-7 -8 -4,1.3960291060471266
0.003512918,-7 -5 -2,1.1681047546597845
0.036096197,-7 -3 -1,1.0654484732594627
0.10031221,-7 -1 0,1.0065901645102846
0.029594122,-7 1 1,0.9992990784607778
0.0006438488,-6 -10 -5,1.473927249585414
0.018019553,-6 -8 -4,1.292475375141598
0.011613423,-6 -6 -3,1.1295376188645523
0.0008607527,-6 -3 -1,0.9307331427752406
0.01150363,-6 -1 0,0.8645636467958958
0.04976551,-6 1 1,0.857909082868084
0.05704773,-6 3 2,0.9120730608782898
0.0041148835,-5 -8 -4,1.1970685323430497
0.026893832,-5 -6 -3,1.0205383453802959
0.008809002,-5 -1 0,0.7229121556558914
0.057128932,-5 1 1,0.7171488590832498
0.1415437,-5 3 2,0.7831567953989566
0.1839285,-5 5 3,0.9053718711559997
0.0004961336,-4 -11 -6,1.4386058941489488
0.000267709,-4 -8 -4,1.1119076815394002
0.08174108,-4 -6 -3,0.9208837829578459
0.009189,-4 1 1,0.5774791104993402
0.0187138,-4 3 2,0.6600583378316541
0.026313983,-4 5 3,0.8032455878651682
0.064345375,-4 7 4,0.980847347100674
0.0009915968,-3 -11 -6,1.3811271077972767
0.0045031384,-3 -6 -3,0.8339307611545502
0.034645755,-3 -4 -2,0.646237687570799
0.101019114,-3 7 4,0.911929119615909
0.0032877114,-3 9 5,1.1220370529004975
0.017270662,-3 11 6,1.3392726218980282
0.0009184177,-2 -11 -6,1.3365337266476656
0.054913186,-2 -4 -2,0.5559538407697001
0.023022907,-1 -9 -5,1.076421214017779
2.1143866,-1 -2 -1,0.27797692038485006
0.014137974,1 -7 -4,0.8326923543944893
2.0562549,1 2 1,0.27797692038485006
0.008052459,1 4 2,0.49135663489787235
0.00046944886,1 12 6,1.404061191074731
0.021221321,2 -5 -3,0.6472012122973075
0.011797404,2 6 3,0.7640282929621875
0.0016138415,2 8 4,0.9827132697957447
0.0022953907,2 10 5,1.2062516684441809
0.0019896245,2 12 6,1.4323729903282503
0.02773304,3 -10 -6,1.2455345980643389
0.1747779,3 -3 -2,0.5467216822702952
0.024881957,4 -8 -5,1.090920571120872
0.01231209,4 -1 -1,0.5774791104993402
0.00013325262,4 1 0,0.5819096283710463
0.012939758,5 -8 -5,1.1654513485600704
0.0649567,5 -6 -4,0.9916659147855069
0.010012335,5 1 0,0.7229121556558914
0.0012571391,5 3 1,0.7988949006668431
0.0014819178,5 5 2,0.9280063138975505
0.00095967815,5 7 3,1.0915539170200206
0.0005755302,5 9 4,1.276368194407702
0.0014547327,5 11 5,1.4744738588510824
0.0005786283,6 -11 -7,1.5386294678348176
0.02902393,6 -6 -4,1.0934433645405903
0.0012027774,6 -4 -3,0.9650063301001466
0.0040631047,6 3 1,0.9307331427752406
0.0007293559,6 5 2,1.0451744570000414
0.0021961299,6 7 3,1.1940882240756678
0.0062078764,6 9 4,1.3662486256142514
0.00050512375,7 -9 -6,1.440115494927289
0.0017696379,7 -4 -3,1.089725779078616
0.009406512,7 -2 -2,1.0166688173897243
0.00014143516,7 0 -1,0.9935090707802026
0.0002658614,7 2 0,1.0236389216898016
0.00025534685,7 7 3,1.3042578599925967
0.00079919014,7 9 4,1.464595504448903
0.0075279246,8 -9 -6,1.5367480070180621
0.0024631738,8 -7 -5,1.3910524701473255
0.003303736,8 -2 -2,1.1549582209986804
0.021954227,8 0 -1,1.136017644187439
0.0049176426,8 2 0,1.1638192567420926
0.0057152496,8 4 1,1.2352109194902918
9.4840965e-05,8 6 2,1.3432603424869598
0.0054067024,8 8 3,1.4799602219566959
0.0063131396,9 -7 -5,1.5055685718664444
0.00014413554,9 -5 -4,1.396661607981537
0.011149857,9 -3 -3,1.3198189832825478
0.010530575,9 0 -1,1.2786309269877951
0.0007718701,9 2 0,1.3046068480929522
0.00047183858,9 4 1,1.3698294008883671
0.001360554,9 6 2,1.4690805715790867
0.0044543054,10 -5 -4,1.5252610755681255
0.000977745,10 -3 -3,1.4563113184513332
0.0044305776,10 -1 -2,1.4221798559470185
3.2816963e-05,10 1 -1,1.4253701301343806
2.3994133e-05,10 3 0,1.4656384451504119
0.0005302537,10 4 1,1.5059894769918436
1.9227871e-05,10 5 1,1.5400791131407274
